gutzwiller_wmel_embryo0to2hr_a	gutzwiller_wmel_embryo0to2hr_b	gutzwiller_wmel_embryo2to4hr_a	gutzwiller_wmel_embryo2to4hr_b	gutzwiller_wmel_embryo10to12hr_a	gutzwiller_wmel_embryo10to12hr_b	gutzwiller_wmel_embryo12to14hr_a	gutzwiller_wmel_embryo12to14hr_b	gutzwiller_wmel_embryo18to20hr_a	gutzwiller_wmel_embryo18to20hr_b	gutzwiller_wmel_embryo22to24hr_a	gutzwiller_wmel_embryo22to24hr_b	gutzwiller_wmel_L1_a	gutzwiller_wmel_L1_b	gutzwiller_wmel_L2_a	gutzwiller_wmel_L2_b	gutzwiller_wmel_L3_12hrpostmolt_a	gutzwiller_wmel_L3_12hrpostmolt_b	gutzwiller_wmel_L3_darkbluegutPS_1to2_a	gutzwiller_wmel_L3_darkbluegutPS_1to2_b	gutzwiller_wmel_L3_lightbluegutPS_3to6_a	gutzwiller_wmel_L3_lightbluegutPS_3to6_b	gutzwiller_wmel_L3_cleargutPS_7to9_a	gutzwiller_wmel_L3_cleargutPS_7to9_b	gutzwiller_wmel_WPP_a	gutzwiller_wmel_WPP_b	gutzwiller_wmel_pupae_12hrpostWPP_a	gutzwiller_wmel_pupae_12hrpostWPP_b	gutzwiller_wmel_pupae_24hrpostWPP_a	gutzwiller_wmel_pupae_24hrpostWPP_b	gutzwiller_wmel_pupae_2dayspostWPP_a	gutzwiller_wmel_pupae_2dayspostWPP_b	gutzwiller_wmel_pupae_3dayspostWPP_a	gutzwiller_wmel_pupae_3dayspostWPP_b	gutzwiller_wmel_pupae_4dayspostWPP_a	gutzwiller_wmel_pupae_4dayspostWPP_b	gutzwiller_wmel_adultfemale_1dayposteclosion_a	gutzwiller_wmel_adultfemale_1dayposteclosion_b	gutzwiller_wmel_adultfemale_5dayposteclosion_a	gutzwiller_wmel_adultfemale_5dayposteclosion_b	gutzwiller_wmel_adultfemale_5dayposteclosion_c	gutzwiller_wmel_adultfemale_5dayposteclosion_d	gutzwiller_wmel_adultfemale_5dayposteclosion_f	gutzwiller_wmel_adultfemale_30dayposteclosion_a	gutzwiller_wmel_adultfemale_30dayposteclosion_b	gutzwiller_wmel_adultmale_1dayposteclosion_a	gutzwiller_wmel_adultmale_1dayposteclosion_b	gutzwiller_wmel_adultmale_5dayposteclosion_a	gutzwiller_wmel_adultmale_5dayposteclosion_b	gutzwiller_wmel_adultmale_5dayposteclosion_c	gutzwiller_wmel_adultmale_5dayposteclosion_d	gutzwiller_wmel_adultmale_5dayposteclosion_i	gutzwiller_wmel_adultmale_5dayposteclosion_j	gutzwiller_wmel_adultmale_30dayposteclosion_a	gutzwiller_wmel_adultmale_30dayposteclosion_b	invert	module
cds1128	1484.80132372532	1208.01910800559	941.637977500992	1098.40149572167	1324.12860766045	964.521614716365	1268.60136560633	1060.2908476016	1058.42285987624	963.11243922422	1081.36481157524	952.010680677468	830.887889941376	640.793808584653	994.13734915825	1022.26802895333	1716.314059655	1165.19159005906	1050.7632906797	1221.77304628351	1342.99243395767	1487.64128547548	1067.41396441469	1265.07763837499	1358.87207751715	1004.3864773681	851.237112452067	965.683678260641	897.104617919229	722.508093867527	803.390176840534	749.499188937081	913.72400889916	850.814861093846	906.448755663307	908.321480442528	926.859810252586	921.392955053502	1049.84801854761	843.641731397933	915.417094839544	948.304408569323	1049.49359887698	845.135665264271	887.072530199153	731.148557787801	819.018892204447	894.836016853275	806.98674175082	829.082745290906	894.887798450614	926.378392338233	880.069861324721	701.980449949429	886.151239221197	FALSE	black
cds1146	997.549556009778	656.038162158985	712.345120409437	1158.53779682242	1287.42391425126	1127.03905704202	847.90720000145	623.437406219302	1022.35918853547	909.940647948792	702.499814905604	1157.99650039104	1100.66471972818	1067.33408112592	1253.68461009507	881.578042048615	1241.16633612844	1301.38242858279	732.54775157723	736.431920350379	807.19248343992	819.914609919339	802.491026386367	548.276537110645	694.291445372832	708.453242859911	698.387660800476	659.8626794207	751.786449524192	612.424263048767	606.16105270556	622.741081049115	683.342549988339	570.278858438648	768.408389307792	731.069421353573	666.494591014665	679.007603057452	727.13302061883	634.335930799815	442.499569470729	830.071828018713	681.772639875315	632.019613561926	628.486886625408	631.617489936808	634.782479518735	634.665134156863	566.178321841074	596.496246885671	675.760666668379	571.475903467643	461.616258043521	635.299051847468	521.920833389045	FALSE	black
cds1147	1007.41198725976	915.839439081601	938.404816878154	702.173834391839	1165.03691838259	1172.73913281182	1157.00242515808	739.718989851217	893.80414518176	1178.88985977788	952.373570199987	845.512393132089	723.957148106986	853.379873534137	762.343218969316	883.12589819149	1001.29112190021	999.315410375892	758.926832847055	918.74920798867	741.154952977878	955.800254377704	776.139792577238	676.549109576278	764.711313992404	905.876363328746	746.292047164639	796.994620068016	790.317279329327	772.291716950236	648.269295719631	776.30227133787	735.015547027086	650.765645615246	707.644813864491	672.360001707322	726.563341864891	798.672255032323	685.149862679595	717.816591678033	595.744696260886	767.874331884278	741.612264242766	666.987169326213	707.422211104869	730.571492301346	620.635247152302	651.356777786236	612.841993602164	603.499951117995	639.560662214619	675.670490347794	639.652351807481	636.876354622276	645.822556811575	FALSE	black
cds1148	9052.33502261726	10960.0993792448	7620.82634984468	11267.4837704333	9102.36641396457	11336.9820106386	9455.61619631099	8909.42946336869	8557.62695721193	8266.8010791692	9811.01693523968	9829.17293739559	7709.08994679775	6442.23170386668	7715.78031757819	8260.36845502818	11413.8535844387	10011.253236243	6554.63718008554	7259.46830861856	6969.66785370365	6886.65356702946	7869.6365848338	11009.1622560858	9180.36603986448	8738.94866442929	6892.81699236751	6410.96019517236	6598.22074568871	7610.30306613556	7361.75020711665	6194.03327134631	7237.00572546483	6924.2295964132	7133.26276294578	6692.9171687116	7327.49456326622	7218.67777386211	7215.7344200996	6374.09412202175	6574.51922579245	5187.23847975125	6481.73434657041	6400.68939420985	8564.44023617636	6640.56944078111	6867.52851244614	6231.52033494473	5469.65785275859	6264.24426274895	4694.61825444037	5178.45217662585	5002.26995078469	6386.08840584408	6404.07857970369	FALSE	black
cds1149	5460.19211900023	5441.4134153768	4832.78967468742	5809.78125357715	4886.36012630426	4670.03269845035	5416.50944315477	5167.03964145117	4158.80748560167	3979.42652225761	4255.04781841181	3549.60926289393	4136.88983041055	2940.84890951735	3626.99910325617	3462.37202732977	6676.02338687435	4906.70486632602	3452.19567757171	3940.66549014802	3287.85098327182	4649.42491838646	4377.92096656263	4831.49168403036	4650.73034842961	3794.2921207449	3490.59665812938	3133.99026562927	3485.31336021453	3794.11887844287	2961.13182425836	3304.86401530177	3792.35923700178	3033.94304636194	3451.8134834054	3267.3549522232	3507.11880478559	2982.3225315981	3788.41612146088	2975.19763116966	2768.53642851032	2865.80494858058	3087.97764403959	2991.05696610515	2953.40126673324	3186.41400681283	2644.83192617438	3134.74336874065	1891.80494471876	2541.49881376295	1917.56008459317	2412.50861000885	2216.59652624991	2185.11881962061	2619.76516992977	FALSE	black
cds1157	628.365844252721	485.583172659906	526.809621160423	390.054252039563	710.118757845495	885.948358812006	681.423770066533	580.974937213026	360.085195390468	529.271223549211	358.745901887939	430.947233216725	383.126913055396	371.853567255156	289.440817630479	492.576023696505	561.926426703443	396.057577503708	370.618560475614	529.979780929353	442.168161276451	599.849134655351	356.280705957519	633.122778736734	571.653649080038	418.155240054293	300.801614533748	317.352222589084	287.647125217565	189.70149635382	256.602251821052	425.967576591802	376.628970798456	299.100598721593	357.746583391154	504.631635846619	374.347728225741	350.118542201586	389.54230781225	387.979568453817	402.371256307151	366.922095748908	445.862500463411	433.476767035311	304.464290364633	454.619377730052	322.378336804358	281.61840209498	362.779647334794	359.265123214081	371.432898275527	341.700158178521	273.497468310103	332.492369394468	320.352557328283	FALSE	black
cds1162	3208.60530182811	2976.87257133345	2805.64449954672	2482.70519097896	3413.84467495197	3798.57819323248	2893.87250922867	3540.93328607167	2517.31934996371	3021.82749727355	2527.57260602656	2510.81706354908	2689.45093533437	2901.14540698395	3053.90690352586	3012.05449045157	2829.44706562235	2996.38307319737	2737.79454816748	2940.31927604627	2688.80430307735	3004.98865684873	2590.68511873409	2941.12649831876	2826.65712012896	2907.30332254007	2356.94953139508	2810.54616324101	2264.04170799108	2428.27348480046	2137.04665388081	2171.74823684767	2394.65187328158	2109.55004443527	2346.761597883	2804.43460105683	2295.98372380156	2605.56452941176	2650.57982179173	2328.98952273871	2530.87579877282	2591.28065863843	3211.41013933973	2905.27911705955	2702.89201657684	2358.75945613664	2201.10134450688	2153.85164176336	2145.61236324918	2320.94025707401	2172.11397295655	2292.8752069446	2252.68102389407	2453.41643722391	2106.2133300522	FALSE	black
cds1165	748.156839561902	654.992162620393	721.307180584006	643.78191488051	771.376223372674	702.416310635246	668.240792888008	625.540673411061	708.862985111633	673.823132083204	642.326594863211	758.570888737693	634.129648058317	776.018471143497	665.678646397772	543.256950530308	777.945180893071	579.179758071446	587.314561063024	492.265868171348	554.987430198523	639.02653801712	616.535675139862	675.940632346695	541.944353289211	574.763596542974	515.639098093728	600.414637617129	584.620748898592	560.708251681379	625.892807396471	633.112432843795	561.85862212684	605.70071348513	554.26883235701	476.56214329287	561.905438977122	547.018619189175	564.559698696186	515.459552903223	555.126283062345	509.913449124604	546.447648069454	532.55054520404	497.269585328343	566.614493203855	547.472820806549	520.134926154294	505.605888298421	525.151839329795	543.283435103546	572.050406207303	532.237734991018	520.749479149362	501.588686989689	FALSE	black
cds1168	1791.64114032084	1766.42198883099	1463.17993547545	1614.1068131516	1855.59833151638	1833.00351324185	1360.0042072128	1590.58273146412	1368.19465778931	1601.19120247605	1200.58979428374	1639.50359272805	1538.70432542675	1190.16722172045	1400.4403140165	1106.83819226544	1588.85405680992	1528.90195530466	1306.85918284372	1683.0797286067	1469.47214575364	1543.86800816292	1382.50807636443	1542.84843433154	1501.69782601433	1411.56747787289	1028.88344904647	1223.41641850005	1179.1195556431	1094.75741965034	1115.27548851206	1039.94391055669	1214.52415575669	1038.34284135025	1241.52301693573	1087.99095712094	1114.54811405059	1197.72318443192	1283.38779168168	1151.60599791361	1144.48473718415	1205.20276290805	1346.44590610586	1199.25280187547	1189.0225311686	1097.36374914705	1182.29269529515	990.897968753805	990.390065180133	1037.45483902191	983.771088264617	902.840308395075	973.97536246133	944.146069219514	864.664851293989	FALSE	black
cds1169	1340.13559033199	1267.76467298393	1380.8565814914	1690.53726862317	1279.82888588839	1527.88115449496	1269.40532725333	1170.89880541327	1241.34309939551	1366.00794522927	1122.46743094328	1318.39738863524	1281.98445164215	1276.08548241249	1060.72122235569	1030.94773175416	1312.1652863218	1246.5004188754	1229.3623531583	1225.49750501995	1024.79887931206	1488.60531462995	1289.98667241099	1214.03824291801	1298.18512326926	1272.40741768302	1147.90697689469	1151.18484117216	1015.11027226022	1032.83333294527	1005.24126577193	981.387578147706	1172.53410624098	1030.46559576311	1086.39080617376	1123.3981543162	1158.75741780182	1209.95649132182	1209.63629057482	991.30577926224	966.391484209055	1119.19305828633	1051.3383706135	1063.17136241993	893.00021519235	1034.58656547295	1160.71312203938	1040.86768166762	800.770920308336	996.582533899072	1009.83933448989	1102.64317987249	1068.836290158	908.520196359704	881.099327140272	FALSE	black
cds1171	2067.52761497006	1993.50869080565	2119.15414610719	2472.26177131416	2994.80948226062	2173.65742564671	2131.24659545036	2503.29203415607	893.43915309854	1816.47486499749	1015.05603264411	1877.06370469395	1236.04953621526	1709.60162756353	1746.56724925165	2006.47277823026	2889.05042462319	3198.04886742513	1888.32895310479	1936.04491234447	1523.55374391488	2294.79495406039	1815.02899084797	2415.04466082555	2153.62095404947	2415.55480831526	1576.51908464144	1963.1929227436	1796.98006261391	765.701346756254	1265.94735025088	1429.03857096905	1366.80295942782	1811.73992011583	2708.02875284451	1390.38779729306	1254.3572118173	1146.55891410675	1907.68091884886	1534.74182621834	1882.89470367245	1757.51181860913	1639.95751818954	1535.45484290768	1646.62801581561	1291.17121436929	1278.53490217329	1203.12629940992	1575.85073813107	1599.89579044327	1767.17380952645	1582.07758704885	1571.63380109904	1872.96718034258	1553.55279377363	FALSE	black
cds118	235.52189165483	278.109954176881	143.249519343364	201.194624418056	322.957195790091	301.15607126252	287.221099413167	238.205989399834	227.471839925449	203.538167343052	251.156154676691	128.767384568198	242.849066447206	106.119949738791	98.1693526232775	184.726929145599	265.682626768356	175.163820712544	171.522901702681	280.12953763838	148.713577010847	198.364287368782	185.257816192611	201.375176744078	191.735129925707	142.361164432402	163.041998372711	112.832175499271	127.912064586188	175.734502859759	139.987969483538	37.3304360335729	181.777284021403	144.206047117025	134.130052742145	167.31736436415	201.68667002074	128.52389154704	154.161513344634	136.570745923329	129.919947792376	157.1215327567	178.514724273915	154.548465134485	96.8168755257807	151.41235247347	109.368285503881	112.926289001728	126.490393459219	132.018328192553	134.104683904469	162.629170741947	144.59042505206	105.860309124756	117.703390973175	FALSE	black
cds1184	2346.74098162635	1638.35688700946	3155.0530637985	2762.57506699781	2442.97565826951	2835.55378280352	3297.23105281512	4015.21028406498	2805.34276163188	2546.33773380023	2048.682285505	1920.20966472964	1579.17160245241	1395.71208389516	1803.67511826711	1581.18265101647	1850.51311502891	1659.73370294808	1193.31495739909	1483.26402679541	1226.92720362	1071.66150410371	1444.69419952804	1142.18283465194	1146.80097569447	1191.0375052453	1388.43487221602	1003.4642538087	1509.03474859962	1349.35756579331	1251.19867522989	1156.32642188504	1021.09847931279	997.907374932279	1073.26143372123	907.968825414953	1127.38251495779	780.972880365794	1052.91674454882	598.488127193565	604.072763068359	639.672800633978	1044.33801704795	864.783005424603	716.728908973026	875.750825750322	799.380526582329	805.200972857083	507.885670027722	654.935905115912	547.720424132728	489.974806066476	551.343083367797	545.861506163847	644.921848084852	FALSE	black
cds1185	2340.01253129502	2114.24876246381	2400.26316176538	2735.93481343288	2946.07145865237	3192.8479400687	2627.95467229701	2873.8590443803	2375.43123212826	2372.26408457901	1911.85970617304	2037.33078671059	1724.29947612571	1601.22749978587	2715.99578671612	2679.70092637866	2577.35557192855	2405.88935917922	2314.62391833884	2385.9293177607	2421.75335185825	2460.06345854672	2223.51510734234	2126.78588697825	2088.10127986689	2107.09970817327	1717.2754538209	1827.77554030425	2068.05692110365	1861.81010576737	1871.75167439067	1969.88321811724	2164.17472014374	1971.83398159446	2087.06150510028	1887.6911316236	1740.50950108211	1747.79223849601	1963.73936675455	1625.22502265327	1658.91632264638	1859.96833597466	1904.19049879009	1846.23441826559	1766.20891926731	1886.38550704004	1686.93455920636	1692.84529266483	1713.44643702147	1813.4540184695	1742.13221999553	1669.89657168347	1656.93452136577	1755.18129011937	1756.14274946918	FALSE	black
cds1186	598.133756303266	713.699565101644	649.916778431786	826.632885235363	669.858732887727	719.492790190883	767.455459843227	552.938812605705	550.616573446659	566.591911323838	472.914722677526	344.638117471018	385.451686969351	303.76678703156	621.095758922541	346.006267135177	530.780575503892	488.949003588184	339.048700319797	398.386695341982	399.461390471307	471.285432836515	435.974783319459	658.083477284789	463.679639125858	544.159802101282	380.469846404419	355.099211419347	283.000112059826	291.81191576287	441.32307552242	274.160328352006	377.660529267769	343.418830432452	330.084834343423	326.755405040834	386.356429329051	340.330252570889	358.061757430546	336.175992756384	376.193586954883	381.914522781193	362.315033461769	314.914142700495	377.680188226674	355.012207962206	322.110790248734	332.746725745227	264.392093710662	322.504835991581	370.014457129567	227.783769728296	373.056988921192	302.709492720014	365.057734867895	FALSE	black
cds1187	819.265761148847	689.418065275328	652.353765775815	1084.41635231483	716.18009990518	604.677702032704	927.309070391158	1084.00946786438	892.896607438066	817.927301369041	674.616736082729	544.069239812869	676.922268145223	573.417102348526	699.676387025515	679.809309019584	885.266046813069	694.547520282659	665.778814704824	746.018336948585	654.642454219241	946.07925844376	727.625274838717	853.196382284529	651.143240480549	739.785812970322	617.82652258827	464.462592479996	566.321595980615	631.606517264949	634.533725223643	470.280054133517	560.415932690021	577.201412213891	486.078940223606	494.185116282523	601.67549365921	502.508634617825	687.61331904254	640.122377720236	709.041376586851	517.801277745664	616.077798611675	626.289286164225	498.003876933242	546.181143416405	505.804002946101	507.571842726419	418.317541390092	520.864918376373	495.2849157487	514.156801134319	555.966029821613	512.415367677362	503.606594941984	FALSE	black
cds1189	659.895032427014	801.142744534116	713.159093351561	423.492126079983	785.37737143742	924.159216334564	721.818924728394	752.946909666803	509.015350862434	722.141680082505	483.671560840016	264.40001855792	499.034853920231	425.11391691319	503.203064189882	807.117273334622	562.138210680642	658.868240838789	394.089450930953	533.113015925089	536.923233544243	504.900935204703	458.874916019499	454.561666615372	452.562108422671	552.737207837517	553.062417773947	349.34518848758	373.4642094712	368.759801300255	404.308976740987	536.67435113682	278.514552364215	382.910256221797	312.862763503246	389.838782922534	347.369437163578	354.293235209864	457.246273405362	363.498118818535	324.160031224484	437.309785739905	521.471481892639	426.194811252237	396.984283115848	348.172688184878	429.824580035337	316.840120372128	343.776677719704	286.338519751229	453.457540399225	287.344869649093	330.243875429697	352.087139499994	340.022660456864	FALSE	black
cds1193	567.401185093004	465.72924114017	560.066955758442	358.72869163133	619.487190303811	685.106152642081	550.060127194987	336.270618935388	475.223739540243	544.131893100536	526.412441398111	1200.17561526996	527.608045395683	410.594260088931	460.377271492871	403.701045274224	729.238408643958	485.850668089036	372.800760170304	546.340469702337	437.321511696412	597.95903202304	433.809591904105	417.420637780075	361.965956468308	435.552958341506	424.459475620641	384.202557853229	438.894530127148	368.954301694728	323.72056069838	299.944176660496	451.509744799208	326.587011734872	410.267137853415	356.607806764945	431.043286916788	389.215153178287	440.909898765217	278.00784562272	317.665274614134	301.84634302145	486.348128620695	402.408418465624	381.090134929174	384.990286832519	402.812262512131	392.395465684844	339.708456689317	370.908764710924	299.806056720627	332.310369586141	250.353136361127	371.770404806705	373.81311393283	FALSE	black
cds1201	440.989356537359	398.641540224635	426.833727508342	370.123214269456	421.38252857991	415.061017540483	433.989646119318	554.669106016912	442.320913690908	441.608337697342	364.603618009475	321.173279796837	418.149860248839	365.952958504346	464.691139861692	416.800001776271	430.9431322447	406.313161204913	401.467753555057	435.378922238537	359.035946172287	452.482547440432	380.597969821058	348.805985451038	336.828777570831	411.318873942512	339.869292766369	295.029802716791	346.149303359402	295.173176307103	288.557229979462	326.839514746388	299.729134109346	298.364484358564	354.236059804765	339.67766220325	348.382067728933	379.372554771067	379.255212374339	359.460476216367	401.294020261307	391.562032234352	344.898621942394	332.710809336466	322.701839098667	351.828034966409	323.705598606868	286.565004839512	353.598546768025	325.700107780286	365.255168151365	380.205234540191	393.624996569064	331.226274285297	339.201763534851	FALSE	black
cds1204	300.22169289782	385.212415753645	259.244755546061	310.877651601634	314.246657656121	426.961055230637	300.75593279702	253.501252004637	271.510064740004	240.67518401678	188.654106779772	178.859744921157	263.568103604272	186.682180991487	150.037610882304	163.46738433267	139.238390473109	293.806477244333	203.274303562749	203.135444066577	177.699177869313	328.327381922801	258.256887878216	290.284410543405	378.657470533464	245.421877362501	161.401080193732	108.276876821059	171.673581942409	212.786043712195	197.280902479292	209.488045940449	215.198863005987	196.287479623712	164.80608455831	162.349765365092	174.070368773685	185.57155479112	251.824069594053	180.777745294673	202.03753551824	196.809852620194	217.53154310421	192.113474426715	191.525540450225	135.758069412431	167.279650834653	212.494923942617	131.129779759561	143.640606893675	165.548000716465	207.697484288437	160.685276106793	131.208356264628	166.350262873325	FALSE	black
cds1205	817.703242332468	741.250818079233	888.590221632711	920.71604330364	890.834720414942	671.628096562468	755.248441733306	888.23183192493	701.486498423075	694.78039536031	690.437699084961	537.299115038412	844.396888417361	761.005457129336	623.059972651517	581.074691013456	568.189937829118	687.314313760652	724.521377345435	799.515586599091	724.30338821774	672.750498206333	743.640250889049	848.922322068047	880.475325270295	826.903634968211	710.820017913079	762.891328359184	753.578194097903	726.714134245449	788.868795036413	663.606397931334	737.254100398903	701.976934994476	674.36025132774	695.571854264646	716.840377063877	641.428058769649	633.685988922258	676.456333447831	765.558474066066	686.350598759215	777.868265356073	727.459576076949	714.492796948222	635.976359812989	716.160071394779	676.773039404117	580.538644030277	664.675659152823	656.029722022653	701.325984829806	584.224120346412	610.326902903985	567.863893058832	FALSE	black
cds1207	547.65704373279	725.774650818802	715.25745693164	1030.90123560222	615.501519042665	579.699389566094	800.028038682621	740.659355497931	490.569602078157	440.818931814116	333.884604224409	437.376969627403	397.180024481413	530.376008551136	581.828542969551	566.327627863691	498.558817997118	557.686715602801	495.627746457758	713.280968941337	405.247580140151	820.962544500384	597.719159717877	625.152297659832	585.224922558336	556.083995687719	382.939452665807	428.257685445048	574.462890731891	558.541101615085	325.711548867127	607.580675474401	498.891112736428	419.373178818725	362.959242633522	435.357567203026	367.459571612929	419.578948415816	483.327979153259	883.496605612125	367.883912369043	520.157552535147	575.505046599765	508.993821769832	500.412688750457	423.218208681471	558.052891870587	400.076049673134	431.491875724268	422.075422862679	339.227258264698	349.278442565491	526.917970314254	218.156429310922	442.556252111315	FALSE	black
cds1209	977.827336577494	996.09062456455	725.27506837326	1451.47393079868	1136.45372053638	1006.51698978256	929.83184265087	610.217193364205	854.1424144069	811.186142291824	653.717254934644	1154.74146905417	743.438702597344	519.979433383514	620.704474143943	639.490288439593	976.181879298082	661.922549328716	775.047678010411	937.582140567858	796.470198490387	1077.67025145807	770.866305481489	681.144347205035	769.35558431854	930.165270768472	585.453941841669	773.481196445694	769.359447481118	701.883806488905	574.045411963766	517.18639123221	643.269108896604	1005.27986795202	705.291548926659	725.799573760829	574.450081984477	730.35646560835	728.288508939846	572.524241755649	648.239229860635	939.955785868767	734.322617821163	643.48405922934	726.632723850782	579.197669184677	636.807707358462	515.92955590027	519.169448645409	561.964019357062	481.162913238338	430.983772434262	612.586811380795	520.385000352339	362.027851138218	FALSE	black
cds1222	379.747813803889	417.804118250173	326.588143642172	551.496115549439	418.240730186009	508.463260628244	503.219591314786	481.591382976099	271.77536351949	330.803918166853	256.784436051388	139.816628226995	275.295097595796	165.797293582204	241.338066333492	241.550085230924	360.648298533494	242.975303665823	289.11273925109	316.769161328738	277.629203131668	342.161940303436	322.426861915676	424.227651364488	244.531227814394	256.344958641699	277.506185897492	242.22857394081	267.805003206396	172.322641641072	273.129408444669	305.126400130369	244.370170625857	236.315932777088	282.559230455902	221.35406303053	218.447878860389	235.38515057433	251.545689004555	339.034984167243	277.720253408018	273.937767492668	273.573809559643	246.71365081495	234.471506856748	226.11873711179	354.069207953823	196.246001289891	148.969893678538	209.023108187935	216.099428575723	251.087910860823	231.491704560783	204.661873213853	223.209962410761	FALSE	black
cds1223	1022.65039004051	1277.69754635135	965.848383745689	1139.84279561642	1279.63476821157	1237.77166608798	1033.87651486976	696.595877357281	1021.61567521242	1096.96735981346	971.321281075087	909.464648863686	839.830751803318	739.553696134187	945.555131269083	1220.82939786813	962.077999993364	858.686640801239	858.843103821543	910.220171256913	1170.97053355095	1227.7872422471	824.536613309856	886.386206988254	908.186667203088	917.454843369395	921.306600866221	946.184339391558	599.86147019307	848.231480512134	573.076238912664	678.923639996085	701.084877423198	982.862463775497	898.786229661851	943.86826241185	689.523779721812	761.364748669016	913.52827817941	839.781751472983	856.362985409816	827.385112804444	929.788471676741	856.448575388361	751.40919904921	777.081398658106	1047.56591580493	671.257121328457	762.252888373438	913.592897440176	721.484434551071	776.74629804881	660.409667945641	902.24314255024	811.506733668765	FALSE	black
cds1224	940.882594621742	1096.38707874349	1042.53476162189	1035.376227354	1221.45241913332	1248.99105214704	1120.85786758566	1063.31990053376	970.766799430642	1158.86468355048	1031.68715795609	824.080587120045	1020.72433052485	892.358412064717	956.518684811692	1053.11371993241	1019.46715898837	955.782467629457	904.637595555149	987.088406287334	913.286462575114	1050.72357240228	736.738712255196	977.653572953975	842.680378401473	948.830591864726	814.056105635357	812.584421221863	781.130292484055	836.99519164995	724.530175747183	732.254699342948	806.667798657104	799.483908435832	721.969025200875	823.478595324149	835.499797753869	838.813099570004	846.771214064878	740.655023824306	811.249466702634	760.440821588155	1018.42311051124	810.44705308831	936.632279526794	709.86078889852	857.498831173665	784.232572675055	823.48888907758	789.735226623743	750.524013105551	854.847052172841	913.855622501704	779.055199049361	872.03488503016	FALSE	black
