chung_wbm_vector18hpi_a	chung_wbm_vector18hpi_b	chung_wbm_vector4dpi_a	chung_wbm_vector4dpi_b	chung_wbm_vector8dpi_a	chung_wbm_vector8dpi_b	chung_wbm_mammal1dpi_a	chung_wbm_mammal1dpi_b	chung_wbm_mammal2dpi_a	chung_wbm_mammal2dpi_b	chung_wbm_mammal3dpi_a	chung_wbm_mammal3dpi_b	chung_wbm_mammal4dpi_a	chung_wbm_mammal4dpi_b	chung_wbm_mammal8dpi_a	chung_wbm_mammal8dpi_b	chung_wbm_mammal20dpi_immaturemale_a	chung_wbm_mammal20dpi_immaturemale_b	chung_wbm_mammal24dpi_immaturefemale_a	chung_wbm_mammal24dpi_immaturefemale_b	chung_wbm_adultmale_a	chung_wbm_adultmale_b	chung_wbm_adultfemale_a	chung_wbm_adultfemale_b	chung_wbm_adultfemale_c	chung_wbm_adultfemale_d	chung_wbm_embryo_a	chung_wbm_embryo_b	chung_wbm_immatureMF_a	chung_wbm_immatureMF_b	chung_wbm_matureMF_a	chung_wbm_matureMF_b	invert	module
cds768	4072.24032872068	2176.93528879322	2887.30333442535	3153.82263896992	2160.64976744363	3072.10789269916	2260.71841961624	2383.11621183332	1975.01942831255	2075.87680282458	1561.12859414113	2545.2511693925	1894.16554541871	1957.00374692986	1346.82016073512	1638.77910124147	942.002885971681	1684.07320195288	1340.67024616778	884.649091204467	258.736951159228	782.119307052374	790.978651483017	1537.14197683511	567.546541401982	1400.79372684713	494.188891067653	168.514617738125	1454.32771965921	1551.6736287534	1334.79121960829	1129.86376801437	FALSE	orangered3
cds769	1241.8176536203	926.033056218094	1593.24791846073	1245.65325330003	1253.32952428393	1187.85147769463	1623.80412071501	1562.08135198373	705.770801890819	1257.80535039996	1079.66097753817	1082.64176363332	823.887762476742	859.396116795829	1018.09803933393	1176.01808091526	751.510516162613	700.153417124743	516.276922112518	566.164507628016	469.333840244761	317.0517426507	346.012141868928	463.538128279043	889.764767956363	506.169062532518	328.908377801578	597.496808734036	1102.68250738574	569.918194458045	1059.11757225084	427.862839049936	FALSE	orangered3
cds801	1729.33566475019	2776.22531996819	3024.84292570499	2870.65011843206	3231.11784248156	3080.86257814453	3820.87319929059	4754.13064599256	3523.58491331242	3419.33269272636	2793.74957912017	3044.06239689865	2475.74258148797	3190.22215767625	2583.55484455706	2689.33995511473	1574.85664964834	2191.44323036708	2059.54190876187	1953.91693263923	1952.75635198549	753.338600859551	1578.73295385506	1647.55281112586	1132.15466271492	1616.94760714064	1227.36115712045	1857.71605015044	2354.3797307064	1672.87795091148	2825.53816326305	3018.51761196788	FALSE	orangered3
cds804	5535.35640071835	2894.31607929036	3167.89038802863	4314.90010049528	3560.26097538945	3843.75913116825	3068.11845165153	2951.08006882129	2365.65719098446	2790.17021949347	2461.5274854093	2302.67452196895	2047.10300194402	2364.13416690294	2005.26554221406	2337.02192502329	1223.56222432397	1600.13658289776	2227.82112606655	1241.01975428225	1305.909356558	788.536606076182	1680.04328729041	704.802548054902	1491.21308941624	1635.82699807602	1394.0268073625	1537.70438739599	3044.63299522633	3307.60180913786	3788.36055173219	3603.80010172878	FALSE	orangered3
cds826	884.644927865593	1529.87124241596	1138.78205623003	1186.07749076202	900.297815426994	917.534530501506	782.618295113726	960.554094291061	964.918355241194	765.464388215125	770.250938166217	802.489955848347	1233.20572850655	893.491629436279	806.733616018899	709.012778569945	755.67641057662	639.85199627631	626.221975510726	584.835340071162	531.649598592537	650.677998911129	700.51766116331	692.343498919107	816.814845567985	821.377274110225	587.123058215679	701.556189889896	800.843408571298	799.52206691166	667.496075329496	409.797032756744	FALSE	orangered3
cds833	659.60163032903	2209.28699842549	1045.46567363294	617.615992769779	1324.34445214077	1095.25049391236	707.544540101411	943.105032695502	1309.3997238514	728.817158457291	866.940227664144	673.008036549097	890.078080325871	709.176496683813	887.633363114312	702.247309755059	356.660380710184	562.386118431395	326.736845281601	374.222331602897	318.908545355454	781.106838943375	320.284753370105	285.026636324773	658.776108809927	380.734788648244	394.033275811276	128.763891798343	612.376599710446	659.969685382186	499.899620935189	513.369462918444	FALSE	orangered3
cds848	131.818904993453	356.046131827744	597.476216996262	621.463920338042	532.967558351306	676.851045058707	243.674686332001	189.268757579582	307.422936269322	205.866911692606	332.823490675767	445.993252878722	215.06199057652	295.378827303284	286.722827575827	432.631905955407	268.430175128209	321.34231427245	287.809473995751	201.186137216889	199.036318473081	249.002337163168	265.302651206307	413.882428163264	240.499455611101	326.941733410986	112.62384026618	108.03220541505	282.916306292657	323.471404878572	303.202664175592	213.531720244258	FALSE	orangered3
cds888	749.249754732617	132.961872640271	638.124060495614	843.782568368463	394.136865377012	624.544221411393	350.997029290615	286.011812077574	206.267912832257	190.364779807543	291.567592515591	274.734409079321	292.890815655121	339.039649438612	329.386466037371	332.387147594949	294.697975848199	325.030854323486	255.104651938762	211.273796967565	238.480731107774	179.22171503534	274.07104126935	178.933388359441	213.777293876534	255.437127783992	166.182733192764	194.389933270445	493.528591683815	299.559459756029	540.146303856677	398.802092015359	FALSE	orangered3
cds902	3855.26350797738	2841.66216112226	2329.49936456501	3210.03362669688	3137.9533198017	3116.54462149671	2094.62797972547	1994.38954051631	1881.07927781923	2547.90697933983	2923.58464376579	2726.37098069621	2496.4346781588	1929.81797121591	1585.15208712446	1738.42598633823	1167.85397587225	1581.40928988414	1432.33577958977	1628.48029085601	1402.43794567676	1250.8132314161	2430.67085902794	1164.50071687644	922.477911900741	1800.45211640874	1720.81110893191	800.045919957388	1671.19674840466	2571.35680480418	2297.07811679893	1961.57977093898	FALSE	orangered3
cds903	1737.12218774701	1944.11516705916	1679.69224876548	1432.42220574586	2625.42008943258	2996.5286066056	1044.34066745042	1107.2055346371	1014.62080340269	1447.21111859399	1388.95151341977	1199.94859603955	1198.33293080753	1027.60611536222	982.188351357984	958.151215298801	736.672309588202	593.691949040522	850.774802563863	929.907529812733	1296.02251889387	1419.48929259692	1109.94234579989	680.068583987512	1278.66350403777	858.337725965924	802.4920717558	990.215279800374	1141.18950195124	1312.67608533376	1376.43439379916	1278.48864916974	FALSE	orangered3
cds905	257.340050735385	413.774254703812	357.715793757184	263.940942926041	272.423219443015	308.009878687916	213.223474233556	184.551063707669	279.07510093496	264.229937232001	235.963094829039	221.083529155177	163.885016906317	208.738564410492	192.465851930978	160.725616669292	188.050292473745	183.82077045463	167.641825001705	124.127722765717	233.564209646754	161.696388751857	212.604628998112	104.789204531167	231.558534673088	163.49490855998	207.757860632201	117.320042079692	367.375566607089	225.95105416408	313.285002556523	207.685635276023	FALSE	orangered3
cds94	1036.80966337124	1870.60256878494	724.530077466882	828.140970370828	750.08530343442	801.705754258289	399.37792466611	441.015400232632	523.577769895871	282.607054333827	623.688072107982	552.554558208012	803.101345501239	504.040992413047	590.252332697922	470.324824274667	557.851703730589	442.338586531708	534.041351432581	459.013210009882	397.490146382528	392.101993680739	416.610394608695	504.501620810333	634.284278534771	496.698340027875	732.673774039326	329.989881227623	644.638925740061	746.88700700345	686.894955233245	556.639380479606	FALSE	orangered3
cds951	3991.11455067553	5945.714556738	2329.31985138487	3193.88888810559	2056.31349303155	1578.91270993166	2462.32145256561	2296.93762519886	1768.13359651121	1936.51671685785	1521.06831793448	1267.9632896009	1809.35176198046	1318.65547903252	1696.25267747585	1543.1659179645	1557.59284404887	1135.58916495007	1689.38076222979	1738.26664427333	839.539936982333	784.155847153537	1393.02768633324	676.514114491091	604.684345536482	1278.97676075465	898.309202123104	2133.77664252397	4045.75918137812	2265.71443213052	3230.11078718279	2039.69143414194	FALSE	orangered3
cds966	86.844112651353	403.01278741586	974.427801008358	448.532049988773	657.210279045273	693.469975448481	802.885535205968	880.51267850676	855.98975219877	728.533795463453	612.448497236635	520.838644952225	639.768497806542	635.594563799251	617.452077228053	575.075150062244	310.80506807865	291.656363982525	267.710084327336	395.352036404907	233.252139627265	110.945618376963	254.710558452866	0	179.336763217484	224.372447098763	207.36265181345	555.655459428982	444.678945011203	283.505620583554	545.052903483848	479.73458577466	FALSE	orangered3
cds109	3036.31260920239	3913.28884361622	2912.07601277575	3034.79983780979	1556.85777230382	2215.94927036542	2191.97055363888	1722.56025301031	3071.98446067335	1750.13222669873	2804.66078707574	2487.27743438614	3644.9229161639	2873.05072601766	3548.29295046994	3188.41843582791	4342.09777187064	4219.60562542516	3099.17688938857	4533.25669318734	4227.78747051722	4329.802277327	2727.22486551613	4501.70326670926	3586.34041624632	3458.71185403832	4904.08956572735	5272.46285458092	3073.16709907655	3542.20863695055	3505.15513219712	3741.14062908855	TRUE	orangered3
cds139	316.545169640643	631.378242978464	492.148012823694	589.354500437723	147.959458328268	356.867976245404	211.989870585298	111.563926317006	168.0908415739	361.701196075074	243.832038982841	228.325105955279	365.353249972453	252.783375716956	335.128543892222	298.928262362098	607.565327749444	769.941448995906	714.27638520066	440.73496711052	462.403899451636	947.217429274228	485.578193122827	1032.70520407527	278.83994853461	754.049530897001	1015.60950964671	845.173622914978	365.266067848737	316.99751202731	470.449483281752	240.476203763109	TRUE	orangered3
cds17	733.256241222356	547.033078676298	541.618696955018	889.938460690756	277.007981858628	675.972090922929	795.930636818952	923.803731332285	695.556909717518	544.478973788839	858.844038298473	850.025734993677	697.646693102851	600.051129415814	862.083340864295	882.32146077808	1031.99165501392	1025.4212971742	1281.84979107438	1003.70527619605	943.847959468928	303.690292463586	1397.33912624774	1769.36824964896	888.569969330289	1191.616932418	954.672939067911	807.140809883804	782.449062892969	633.99502405462	1109.34151143967	751.398227909854	TRUE	orangered3
cds221	2524.98928709002	4962.47583975779	2822.03945334936	2770.49296473548	2775.27487923964	2934.91826102085	6870.60415700087	6931.42042723536	6277.02198786075	5507.17988855438	7529.74162305282	7164.37193569267	6418.70780105194	6930.22958678643	7543.05258689877	8024.45182062571	10111.4504812497	12980.6086077164	5351.83897376244	7551.23575651114	10157.8699504641	8777.29913345803	6935.32507501027	10067.5070942827	7401.58806521682	6569.11567658643	7222.39952357576	5912.49863302697	5331.7012506054	5385.3574684849	5003.33872975885	5534.00886528736	TRUE	orangered3
cds291	2255.42366770474	1971.1572260551	2533.04942809381	1818.02112810033	2509.25443214422	1828.81060028141	2715.88215526587	3238.67945445773	2742.19933414783	3519.39619891321	3112.40262550223	2766.30073320149	2618.8310189844	3192.44388394404	3550.45739386387	3285.89047546428	3494.9104984711	4165.11976738015	2839.71106872033	3792.51468482695	3209.02190191528	3598.54719927416	1814.74368629809	2248.73085857809	3696.57624790175	3289.29342283004	1807.31275030699	3299.22275502732	2397.20554285941	1856.22040331237	2269.820366563	2498.22326240476	TRUE	orangered3
cds597	5732.47277940908	6879.97892797482	5922.03373970673	7558.17230510274	5929.63649048836	5818.08292375738	6134.16604325146	6650.99333154318	4512.30992646318	5845.45792621137	4687.5554996177	5331.62789782503	6339.9012120416	4957.82703381886	6413.2663245585	5828.58322367551	10418.200175702	10207.7192786594	6788.20614552736	9737.48081825723	11372.5693986427	8476.3504345919	8543.70406862101	12731.5839835526	7152.31410064681	5720.50122325305	11520.9671176856	9878.55763796595	7444.09895789188	5390.00309729637	7015.41552719725	8715.67287753451	TRUE	orangered3
cds760	3227.39076435448	462.339225422382	4242.62992129366	3714.49891220232	3100.11525620324	3447.63787692234	6987.95045479821	5951.183828805	5361.31450707121	5590.12968090823	7635.70458534801	7343.39068991739	10525.7599420611	7389.03542226672	6744.26298411693	6659.0471352537	12435.1810755098	13512.6333035071	8714.28388445559	10636.3701207598	13326.623071924	12978.9678205577	10819.2740279609	21007.0861061769	8866.15042259415	10424.2375379498	11013.7499748828	11810.6224702774	7784.39516879236	8136.02549975612	5533.41937601427	4731.90571604616	TRUE	orangered3
cds796	495.8143565184	391.435470353583	400.998783294763	451.509423762341	386.805622728119	390.196936335609	508.139635361007	467.287406774572	589.523696968665	691.626276587662	570.107254328092	538.281558703984	396.452330819298	512.566624442677	465.015406678266	534.457769978734	687.863506458496	918.311043702251	565.160460522873	596.605756979964	612.350926666636	764.293931699169	682.203496479605	574.011975931835	381.266368612852	830.963015127607	636.292882859775	815.449296346358	665.503671366593	515.435814069165	770.340407184069	421.431732998644	TRUE	orangered3
cds820	2709.90768246964	2198.50108335623	2774.07464567428	3171.18364286758	3382.80355366727	3075.78024828815	4776.26537603298	4694.93051456678	4406.70390676157	4463.97897843173	3716.6874317645	4138.68570421372	5030.99705670254	4139.19372020627	4267.35438641407	4155.04957517608	4896.76928411674	5272.11871900295	4676.53482717319	5194.45323769993	9018.0542736332	6942.02839304835	2828.03082681832	5479.23155764168	5506.38168222567	6210.28128036437	3063.3684552401	4959.21908298098	3706.20617763742	4480.83302646461	3232.99690404165	4621.61311711896	TRUE	orangered3
cds880	4464.64749439817	3531.24559725112	5122.5756856025	4982.52743187466	4569.62465002668	4876.10428663375	8534.71440530415	8214.87062762718	10832.780524832	8998.50385292799	7414.40525899501	7778.43896722585	8397.41633152461	8015.68556474539	8093.0752079852	7910.74311829071	10334.9301837971	10788.9846843848	9469.1844151047	8578.03163979114	12407.909349824	10537.4710859902	7491.72985594093	8549.63761200756	7639.53282958293	11490.1073110751	8021.53435088999	9354.10062269507	8043.38835633256	6997.97508982517	8899.20583005832	8261.21905354357	TRUE	orangered3
cds945	84.393314034383	562.05232792182	465.159623502006	763.673406082824	482.646590759951	448.096002028477	636.728558493876	764.941068799016	695.366451132199	526.597096541272	534.097150833895	584.8454175972	459.929447227528	561.199357623698	655.448935420805	794.291003759805	991.454457412113	1379.90081934426	933.452428030602	1041.9912786988	872.313707805667	760.570447097957	877.983879095921	778.278783624561	724.242971571688	797.782306874664	759.740303444019	824.639070234657	526.191876686436	614.943815285241	971.604642864751	527.33328256682	TRUE	orangered3
cds163	1369.1030794343	1157.35333708893	1549.73484347286	1620.69708336306	1216.83786513389	1270.13041993971	1942.39140635559	1848.95621882161	2038.75165710573	1912.31286158208	2350.73743890947	2360.57487420462	2884.36723180799	1862.45629894838	1880.2694939249	1662.06400344808	1302.41497626317	1516.5596078911	1320.1953771534	1531.41135028757	684.590916011675	1007.89905286939	1115.04664079659	2029.62088917332	808.281768276038	1326.79613711716	2488.45056588131	1432.00584175894	1142.89383331701	1418.32367067299	1468.7705816306	1508.05969134811	FALSE	blue
cds172	237.275414942742	702.591234304541	314.116252775174	271.651921479497	397.091709225314	379.684643173288	1494.06473890703	1056.35801559649	709.904418153407	1160.91494394954	1019.99959483134	887.39055467643	962.602258357298	924.752107003067	1035.85955837563	993.73259468556	929.078119706243	1027.497487706	558.489244757656	630.789285273175	486.957620026652	585.790347180558	635.363104445499	631.680653476525	638.558554573906	515.959975426256	487.02201196186	595.778876564013	713.628299788828	620.418035611925	1062.77300465095	929.818857504717	FALSE	blue
cds257	73.1152933792339	1395.19516964824	2080.43492543831	1834.66234895643	1484.36646741571	1083.51173694887	2141.42652954756	2392.87781753016	1651.97883469661	1813.8881811053	2303.8481092421	2458.89550600831	3519.39560861858	2073.84231870847	2516.05951298366	2746.1467417923	1323.39179289076	1371.67683155576	807.213158995938	999.666335784107	524.458464715767	504.798220470992	466.293331271669	0	25.5635784985226	610.603220135486	1260.12688409712	238.569463559182	1109.10076140413	1030.38129825742	783.150346120426	1145.30042592906	FALSE	blue
cds260	170.745095491212	398.705052789963	596.390661638117	419.632569207407	431.934145329066	286.051293661219	1357.32586771396	1229.36007617387	1329.36959590255	1342.70506883259	1070.27956493437	1018.16524245393	1056.83555218158	1197.12770164257	1276.87440240017	1336.33979975508	1099.1164638955	1162.87395582741	750.315901755157	972.247809916215	931.549118211283	545.86293738452	482.049021041116	737.02900976561	590.621918896098	611.076092860344	868.064150888831	1107.24764316338	971.87670110897	571.102812600042	846.016813359525	963.904117051573	FALSE	blue
cds267	388.926614234365	570.630285828693	514.964233522192	463.385539761513	717.273463044165	464.764754270957	1122.11554908993	1200.20782027956	1424.89320247176	1066.30271882744	977.606536988692	801.371827396659	1310.42058195316	1069.97389522905	963.019164387222	856.304308266667	800.568776445092	826.195053083273	600.617423074364	743.064222706062	478.588035932443	476.225001215916	331.171094642793	547.856257816714	569.182044946272	338.653364960735	915.292162163242	872.671950431962	602.9255678528	576.055733177826	689.763241012991	936.760306707814	FALSE	blue
cds280	668.021098751131	511.061011743071	2140.58370821996	2030.06339224641	2242.21534765762	1857.39887827093	2457.75212595373	2249.42003287289	1991.83906370971	2257.95724578708	2414.13635566494	3068.9323344969	2525.68977204347	2315.95415374295	2478.07199932268	2245.2293912299	1844.26449592875	2403.13418312611	1489.18727392152	1483.82610548593	895.241149567747	1347.2293940109	1526.17009249164	1894.23952057506	915.501261026257	1414.2539663843	966.062274283234	899.539416208984	1686.59805441111	1695.10752080358	1631.44580723923	1896.68113313997	FALSE	blue
