grote_wbm_L4_a	grote_wbm_L4_b	grote_wbm_30dpi_immaturemale_a	grote_wbm_30dpi_immaturemale_b	grote_wbm_30dpi_immaturefemale_a	grote_wbm_30dpi_immaturefemale_b	grote_wbm_42dpi_immaturemale_a	grote_wbm_42dpi_immaturemale_b	grote_wbm_42dpi_immaturefemale_a	grote_wbm_42dpi_immaturefemale_b	grote_wbm_120dpi_adultmale_a	grote_wbm_120dpi_adultmale_b	grote_wbm_120dpi_adultfemale_a	grote_wbm_120dpi_adultfemale_b
cds695	197.64817051864	212.704807941914	31.740239124527	336.091185352664	218.057676037191	363.358456533075	257.69724642933	213.808392233528	0	79.6527574468022	35.0729884901573	379.35472876269	408.734114646893	114.038889143854
cds698	129.068178136789	0	77.3307644124839	0	0	328.331258194484	104.423047409107	0	296.256155007047	201.058378913393	83.4681009284159	417.241644233677	590.994215151902	238.732883552621
cds7	354.16089610399	234.178373728612	478.94556350948	558.087013330028	1179.80160408283	919.635005392842	823.548601146646	218.116792499138	714.587710569762	561.769758689245	282.6953370776	928.031295305076	974.747473457692	1605.70799770102
cds70	100.687677972323	0	77.9420748030965	0	173.239497563144	106.179709800588	245.678165370571	0	439.114854259457	189.844319132102	0	452.076880323917	255.623930850027	0
cds701	143.035730766565	0	96.9219139528124	153.893817310199	234.382849644254	74.8202611952671	0	18.3852350113108	163.376556070063	103.784591016643	141.370401467679	244.653370528237	337.408918769046	382.184462984099
cds703	3526.61431036351	6383.51617674071	3348.24403480039	5183.90582089899	1407.16061362737	3786.8798488303	2788.86741592306	6508.52438837091	3365.77202419602	3598.9890742995	1673.83299392477	1324.34732414891	3755.80614991793	3926.52769001021
cds704	2519.71799044609	668.564044989506	1921.59164588739	544.061704074245	1729.65104801903	1503.68304260058	1437.8053560911	1943.99182076812	2892.97117808895	1363.12883044067	1567.01404790333	2173.90118419171	1222.15121279631	1842.18222240132
cds705	3952.31257071535	3906.51147856613	3248.65025007347	2643.89096468132	3458.62277612087	3333.5474595355	4949.505113086	3574.73657409737	6735.95489693311	4161.33899711816	4148.70816087847	3618.15151303427	3471.51080605726	3267.68037068805
cds706	1103.51926157175	671.398596078205	1472.00611627404	983.80089693037	531.912534993634	693.230301599398	1131.49106502587	1076.47335965498	627.387124377788	673.719082523978	923.301529720161	370.147089715052	715.098984548903	808.638920973024
cds708	249.417273041305	0	9.86361790975561	16.5439171238903	149.080247902978	7.61436127538229	0	0	0	94.9822273778313	0	284.771530368939	293.300927460576	73.552229232174
cds709	196.558507152761	197.933640723725	162.00079118819	500.402431525077	270.553042490589	73.4116081295538	95.9206417264729	132.640391478207	514.33360244279	172.375153389397	326.373642894519	149.67651575959	160.254049542667	233.596431728108
cds71	597.065740584356	1226.08819563697	84.5395644848341	252.813486083042	0	504.638567101692	179.095218518445	611.85438889337	787.087327073808	88.9806385021608	361.325494170193	821.952391628936	483.910155659996	889.897201648495
cds710	461.526394741367	0	105.725654470193	422.214551599284	0	676.250460769889	166.722065400826	0	289.31265137407	565.767573765263	220.3022089538	733.909142132519	551.811491479038	539.482616346361
cds711	427.660882559657	0	69.0453253682892	137.865976032419	298.160495805956	456.861676522937	307.611625324448	146.175125302514	377.877748733479	284.946682133494	425.85765779804	438.828259912791	418.937452790487	181.67400620347
cds712	421.694259101914	500.182169539174	533.129921785231	723.489919995064	1120.27951058153	319.892255230002	1021.51475612438	452.978390525196	495.135635109271	544.494217113027	200.297050146297	152.925393722943	444.216698855986	337.556790054118
cds713	332.088854235713	195.073763025055	418.997487786272	340.288874803791	366.635377732494	255.356146193429	236.336790261424	98.0429357542337	211.209235984112	376.294304430221	402.072472615301	591.447197649632	509.80178363441	534.113356049838
cds714	1789.24401082485	2915.70062109819	2910.01960848722	2881.270651658	2128.62325127887	4308.04623925902	2364.59996843944	2890.01820409145	3980.9420829072	3492.76156736391	6834.90164932758	5208.07284915302	3355.00367835602	3133.01707223801
cds715	416.51943141739	337.796294893733	738.470517582582	388.470830208101	808.894664700973	182.857755182572	219.08654454056	684.203790465486	277.190164833326	307.449006259204	213.584082185704	262.723807598937	173.87694924486	334.856354818033
cds716	936.816398918102	142.196229699528	1584.33761235333	1288.77481222536	1453.8596663787	1235.95771956904	1328.57958112105	1766.66413745883	1086.32730896431	1743.59569789393	1866.36514405916	764.869976446572	1040.51561382588	984.843148111048
cds717	441.693256837542	584.57242376291	259.000596307205	401.596855873629	434.263482214194	406.374096346676	505.874467194392	239.056848233589	378.968860704344	430.432835253372	842.368293497742	886.510924491725	371.926869992373	529.819662950638
cds719	7838.5928093279	6089.15854735533	9904.02885343436	7344.99787218536	9044.20170611398	6978.3313706674	7820.24797601876	8240.37906372038	8509.34886784311	7032.36898508205	3775.08339360486	3974.25808569203	4768.19946429487	6391.19837208104
cds72	1445.22133332891	2551.42847849034	2854.17041769732	2495.87819233572	3091.63579909246	2146.34925628115	2096.3920381458	2710.99845292232	1548.97371367932	3372.99251761318	1987.55231613545	872.369029162408	670.907602756659	2613.52424334917
cds720	1359.37502417434	945.788376468792	641.890922677298	687.488055727871	793.92700665156	1148.63163419976	922.37590602893	499.269899491015	742.823021272582	458.64659673542	545.691601274954	687.900549725211	1033.68584569447	1535.65494364994
cds721	121.30467869999	69.1603426999369	309.891666211792	212.597444805286	262.118153518824	87.1032540748235	90.6450064315169	29.4929811639778	205.582166388162	6.15987680494464	114.038790517261	22.4265589650884	157.545362331484	269.244425006952
cds723	221.202649394099	279.435728080553	0	0	0	423.094721455311	89.3754685263136	0	222.676194939938	0	92.1525579937466	0	62.4310638277911	0
cds726	298.879968812142	924.974759677138	845.345808691602	616.465352905418	777.711407311352	673.856496899326	669.620905740701	599.15127405365	277.3881299258	923.7473048936	697.461715830009	517.226372846541	663.075522504886	471.405466135941
cds727	196.213942439027	97.0899993860758	77.0226737176135	188.398525016413	179.858488725019	167.227755101772	0	57.072359679866	73.7689629001612	84.1822561851488	224.690699172004	267.331730771094	271.800695495454	151.054594121916
cds728	554.579324535217	323.075564707743	243.484774598501	347.130553254424	504.905133804604	198.299448932437	239.545493786635	210.727827992783	162.306583662551	234.464944156863	94.8242858086283	258.137037397653	239.058185131633	469.526306041597
cds729	279.654498799377	0	231.529234767916	367.301377582898	174.968434664573	869.085869880609	298.996702138519	356.842365768436	168.528950453111	552.921689626541	154.501764746522	182.635450254612	428.717541588624	561.974265934639
cds73	1065.76397384147	1153.80584267395	997.861587972343	616.448570727027	1146.5163921848	909.397953628098	1096.85863110494	567.806795258578	1468.51111318148	1390.32605570447	2570.63490805068	1552.1295284905	1815.31475494351	1733.61135925422
cds732	109.283494324315	0	0	0	0	168.064730853032	0	0	0	0	157.506155879042	0	60.0006951144355	0
cds733	19.5652707580628	0	0	165.61706282088	0	0	0	0	0	339.301027736162	209.216033277416	305.001201925203	50.8834417821062	18.6015960380724
cds734	0	0	0	0	0	0	0	0	0	0	0	0	110.493270922979	0
cds735	1111.094216575	1400.72323368503	994.467612386223	1981.94410525049	2790.08614620101	1856.08203750287	1560.76693675523	2094.70660882922	1404.91124091377	1817.46459393898	1865.83112878288	1805.0849343511	1603.98335807044	2473.7589439347
cds736	408.293796599965	0	235.764525647817	89.7978265840428	489.964961095762	597.19342624759	715.053291153151	349.394201942594	0	510.819052117361	223.096285750288	278.964513955978	259.424539478858	176.247286851584
cds737	187.354048246382	29.8913345567524	520.999641592583	607.988954302968	46.4296534782579	311.841971681732	301.564742946499	322.316151292043	152.992452930016	461.468736912802	543.959759328638	602.894324991979	397.688594775825	549.771747311673
cds738	503.990180034417	1127.4959096456	1031.74725991168	1580.19149111426	1444.26772908617	867.502496825479	169.738373551865	285.012981636657	554.75794955806	1169.28185974051	1510.40798740091	1423.0745286185	710.405191313332	704.127254970415
cds739	18.243711572294	0	51.0097390583667	0	77.0969092057616	30.5177170905163	0	5.29161667322029	3.90839254626711	98.240192960712	45.0137283941486	0	129.945957597164	80.6396366505354
cds74	63.7627157269176	0	37.1782521213865	176.680550823085	0	14.3501424036051	199.219794354982	18.3655926662133	47.476947917796	57.2815894340152	363.329181536114	132.949241864832	82.0151201943777	116.438836738318
cds740	526.268587059651	442.167196190125	294.033324762296	402.757363898206	166.652444423861	422.756286475788	236.336790261424	326.809785847446	422.418471968223	353.926170457318	148.498766552585	0	798.023053466935	676.412029315989
cds741	404.081148252283	467.175824860501	542.851723690285	0	193.508136350885	334.804978065568	205.816476287266	189.737248737038	122.622580714837	245.343496466552	0	484.770122265223	329.637837711304	340.834210849912
cds743	3731.18920542497	3984.71356303896	2542.65502903316	2043.66035059821	2099.40066752782	3850.80644876304	4003.09241368247	2590.08564377203	3166.70444679802	2397.30672149769	2058.0299130232	2103.73938269081	3523.05120855415	2968.89679354123
cds744	3892.53235650633	3040.26072151642	2978.66648107346	4181.36271782354	5880.74093157545	5123.95751424725	4527.45428948952	5810.71026987729	5261.28986392145	6009.68734776795	4052.25515017835	2252.49035792168	6975.5544967514	5815.61676430298
cds746	146.150215301192	0	675.479568663263	0	352.044922758839	139.351985268743	364.452211745307	0	615.713093237538	414.946453580742	132.499834590045	0	105.581438771438	286.587842574519
cds747	126.359040312489	0	0	75.9986192878711	304.372172801913	194.324845048819	0	0	0	182.286724709288	38.1857162186587	0	211.778769269044	226.755393370356
cds748	821.678112302701	714.371308030967	767.726613205925	956.369589396253	690.003983423459	775.935067195394	876.603902514227	889.615736026999	658.537065113818	779.056074311583	972.463810868213	701.573203504623	934.511555721726	932.227792208246
cds749	1645.26831207656	1660.33655908057	2454.1255939156	2298.15889522934	2224.10361298672	2508.48848521271	1779.20683913846	1782.99592645695	1959.46121940341	3095.22180770573	3102.53953611675	4237.44388305791	2802.54140999891	2794.37058541349
cds75	658.511112942801	521.927875487599	783.350600542045	428.136521933403	952.487256601934	1800.10422696651	1845.86194915089	599.052240785212	610.78785204375	1440.96673680113	393.68290846809	784.288804950521	2155.53419970749	520.482320312038
cds750	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cds751	0	0	0	0	0	0	0	0	0	39.0215194397658	20.3178281794946	0	156.131434172751	0
cds752	8884.4445233048	6563.47952639873	10246.3262846541	10806.190508784	7185.88880855005	7223.70223994809	9381.03876084905	8629.58386957215	10293.5298302217	7989.58835959857	5883.86403410239	6221.45970223353	7143.67925151211	6630.13415082007
cds753	578.980785292704	1082.26672423546	684.582733265105	695.776946094433	423.474327376575	405.547502710578	600.546626461395	573.006491185854	536.695932983781	674.511469784599	1116.3681405999	1454.28109323756	692.170490264641	1470.87402874961
cds755	543.008406864998	653.916696946735	510.690999493948	321.630341607667	298.661827613063	399.518123909218	400.320129541634	400.597458439668	535.817271500578	570.577012157259	296.751624473933	589.75896124475	864.693296557768	482.45489075294
cds756	313.297695347455	153.790166893254	335.192701859867	227.935107568419	156.609336681963	291.906673713621	314.881933955321	357.613763383978	529.504593593981	352.910224111905	76.075582948075	219.425325126045	411.841670131489	138.458102884105
cds757	4598.72940469961	8317.84745417925	7707.92822517929	10933.9151781965	7297.80538417543	8405.45007813115	5043.27338919325	10370.0199136562	9890.25883331454	11996.3016506139	5832.31291919057	2087.89440667496	3481.79258340729	3040.30232480803
cds758	1953.46660899295	1456.61258071754	2201.9001316011	2499.44071655897	1387.41157328987	1873.37938184289	1812.31454937869	1975.19400969924	1778.90707669956	2007.25462789807	1172.43341263405	1029.73170434151	1166.42315234223	1001.43212134154
cds759	1981.03495185682	1491.81239833389	1943.78008799923	1267.13555524632	1737.01357427521	1227.43873388351	1805.55800883061	1107.34895214121	1867.06093804805	1139.22236811499	928.913888907489	469.93874510223	1057.46166317172	876.731146858507
cds76	630.386608981913	630.791799290036	221.850553642372	553.281022895743	431.110749673529	439.467229904503	611.376155791027	352.258088843763	303.541142425253	198.372717507143	149.776609995607	422.501664961961	703.646633270622	656.765941427827
cds760	7043.62576976005	8578.76847034448	6471.69757911034	5364.47813231982	8377.91890198892	7046.15516840622	11816.542477761	13019.4589636655	8304.88565675493	7538.16326527142	4377.72992795801	235.000926073517	3657.58335709883	3088.85601096139
cds761	176.087436822566	0	130.215029107473	104.600250202661	113.108626796066	420.28326745423	117.094968676879	110.904482165004	143.349752422765	247.179297373813	275.619382969813	0	437.936822271327	134.489539355263
cds762	149.603351967128	538.221831589578	66.8256605698208	115.31322035144	124.693009625819	139.316816365014	0	138.157326110956	0	64.3501212738456	174.486870477206	0	315.626925269565	184.560643478741
cds763	607.46373984646	331.423770514144	410.63235366319	0	226.50952394561	248.735801662488	460.95445131066	795.102030405178	287.069917642488	383.875457873691	249.197661477043	236.435040252095	498.622667661517	442.544947603443
cds764	274.132612720042	158.919878381075	133.548195120244	88.8872740209018	173.011550855824	222.757638166488	704.713809399913	94.244488681884	254.595133209181	368.043633427599	152.124472709151	300.98802821566	428.938487303544	184.470926499272
cds765	110.166229005873	80.0481128367341	84.0431191426924	194.812338298895	27.6686095677607	84.3096601761303	164.53211251435	61.6578003428107	239.08764302936	79.3271939758725	87.0841673040905	68.9206446244181	253.279570984508	72.2880173150987
cds766	442.563977188982	178.264071145203	477.204439181972	590.947799920143	704.80665693094	410.699280576839	429.783133839893	65.1053240506513	270.21278905264	239.466102597413	283.064608941778	631.409715451827	247.18603181224	218.197109329147
cds767	733.119229429178	437.897003154601	589.350373369779	522.100010300736	850.157208219056	745.906028814206	777.542949237623	563.286671868485	546.805584968581	820.450035415151	857.804840240401	661.73927978279	354.069657584677	257.58252090523
cds768	2358.74716375164	1346.95497476046	2496.43880766388	2811.52528701083	2582.86764751451	1456.22749434845	1762.83532813591	2454.92078665244	676.236875559564	4537.07545875727	2201.19483375805	1429.11934413782	910.910042516233	1375.56936320672
